Objects
100
,,Global Angle 111:111,,,,,,Global Angle 222:222,,,,,,Global Angle SIngleMarker:SIngleMarker,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1613,0,-1.79462,-1.56714,1.02059,-270.621,173.241,733.122,-0.059954,0.348216,-1.31563,-278.912,113.357,838.827,0.0176252,-0.0913068,-0.0375417,-145.212,143.551,819.286
1614,0,-1.80352,-1.5647,1.01704,-270.24,173.012,733.162,-0.0570363,0.345132,-1.31574,-278.91,113.326,838.935,0.0148776,-0.0703966,-0.0344584,-144.946,143.718,818.184
1615,0,-1.81235,-1.56186,1.01516,-269.809,172.711,733.194,-0.0542285,0.341629,-1.3162,-278.897,113.325,839.083,0.0113778,-0.0433982,-0.0309133,-144.662,144.012,816.793
1616,0,-1.79589,-1.56886,1.03989,-268.83,171.744,733.235,-0.0513531,0.336752,-1.31628,-278.921,113.345,839.265,0.00640383,-0.0127035,-0.0267897,-144.391,144.359,815.157
1617,0,-1.80713,-1.56879,1.03945,-268.104,171.002,733.185,-0.0477171,0.330168,-1.31615,-278.957,113.384,839.477,0.00273836,0.0227561,-0.020885,-144.131,144.838,813.237
1618,0,-1.79615,-1.59655,1.09705,-268.782,172.579,733.373,-0.0433659,0.323009,-1.31573,-279.003,113.424,839.697,0.00391882,0.0749624,-0.0110616,-143.721,145.158,811.577
1619,0,-1.80394,-1.59711,1.0988,-267.689,171.6,733.258,-0.0403415,0.315224,-1.316,-279.076,113.374,839.999,0.0028893,0.121489,-0.00328196,-143.526,145.618,809.605
1620,0,-1.82213,-1.58884,1.09148,-266.618,170.923,733.438,-0.0338147,0.30796,-1.31621,-279.142,113.35,840.233,-0.0025481,0.149385,-0.00052098,-143.742,146.428,807.157
1621,0,-1.86063,-1.56752,1.02814,-265.056,170.169,734.208,-0.0259108,0.300441,-1.31668,-279.22,113.313,840.491,-0.00426886,0.183054,0.00112834,-143.996,146.982,804.555
1622,0,-1.87254,-1.57077,1.03934,-263.812,169.384,734.442,-0.0179542,0.293349,-1.31744,-279.303,113.271,840.779,-0.00531345,0.223555,0.00368296,-144.307,147.423,801.805
1623,0,-1.89011,-1.57112,1.04334,-262.56,168.62,734.801,-0.00946905,0.286099,-1.31828,-279.383,113.229,841.103,-0.00380946,0.262182,-8.40656e-05,-144.666,147.574,798.954
1624,0,-1.92757,-1.56771,1.04984,-261.452,167.987,734.95,-0.00140161,0.278597,-1.31933,-279.473,113.224,841.465,-0.00410249,0.323515,0.00959631,-145.394,147.699,796.177
1625,0,-1.9674,-1.57658,1.05634,-259.783,167.491,735.012,0.00641471,0.270017,-1.32104,-279.56,113.228,841.881,-0.0031337,0.363732,0.00829195,-146.25,147.746,793.181
1626,0,-2.00281,-1.57125,1.0654,-258.539,166.376,735.561,0.0139572,0.261476,-1.32206,-279.652,113.265,842.341,0.00336634,0.431661,0.0132017,-147.129,147.477,790.359
1627,0,-2.03316,-1.55871,1.06276,-257.084,165.341,736.187,0.0213099,0.252583,-1.3232,-279.735,113.309,842.833,0.00297067,0.479213,0.0110922,-148.524,147.337,787.069
1628,0,-2.05624,-1.54272,1.06205,-255.569,164.294,736.878,0.0279366,0.243138,-1.32797,-279.917,113.432,843.421,-0.00118367,0.530226,0.00929711,-150.152,147.17,783.294
1629,0,-2.08429,-1.53335,1.05721,-254.212,163.388,737.605,0.0354427,0.235167,-1.32967,-279.978,113.45,843.94,-0.00271268,0.630626,0.020727,-152.427,147.148,779.763
1630,0,-2.11812,-1.51473,1.05966,-252.873,162.394,738.344,0.0427022,0.228061,-1.33177,-280.034,113.465,844.386,-0.0220634,0.700261,0.0391071,-155.056,147.099,775.703
1631,0,-2.14377,-1.5112,1.06031,-251.707,161.558,739.021,0.0508313,0.2222,-1.33348,-280.077,113.444,844.763,-0.0463296,0.754123,0.0564426,-158.06,147.263,771.571
1632,0,-2.16661,-1.49804,1.05667,-250.513,160.774,739.662,0.0581441,0.215319,-1.33475,-280.138,113.416,845.076,-0.0698897,0.840854,0.089787,-161.211,147.357,768.428
1633,0,-2.18237,-1.49682,1.05794,-249.479,159.945,740.179,0.0648046,0.207973,-1.33611,-280.209,113.377,845.33,-0.0971017,0.902725,0.119798,-164.368,147.69,765.484
1634,0,-2.21214,-1.47611,1.0836,-249.096,158.866,740.736,0.0703844,0.201353,-1.33734,-280.3,113.314,845.544,-0.120173,0.953895,0.146764,-167.392,148.025,763.008
1635,0,-2.23276,-1.47356,1.08678,-248.346,158.155,741.154,0.075141,0.195476,-1.33858,-280.398,113.254,845.686,-0.135278,1.00094,0.169234,-170.212,148.345,760.936
1636,0,-2.24781,-1.47048,1.08923,-247.913,157.348,741.278,0.0794008,0.190661,-1.33978,-280.471,113.178,845.81,-0.144628,1.04326,0.188278,-172.758,148.571,759.194
1637,0,-2.257,-1.44888,1.08206,-247.544,157.01,741.54,0.082438,0.187348,-1.34098,-280.534,113.117,845.871,-0.150447,1.08013,0.205404,-174.996,148.722,757.736
1638,0,-2.26937,-1.44773,1.09555,-247.6,156.622,741.734,0.0849548,0.185046,-1.34184,-280.594,113.065,845.902,-0.155403,1.11151,0.220889,-176.92,148.744,756.535
1639,0,-2.26757,-1.43711,0.977098,-245.776,157.757,742.137,0.0898558,0.178196,-1.34668,-280.763,112.942,846.069,-0.159859,1.13906,0.233396,-178.623,148.747,755.53
1640,0,-2.26993,-1.43658,0.976078,-245.707,157.635,742.214,0.0913338,0.176239,-1.34693,-280.81,112.951,846.09,-0.163096,1.1634,0.243486,-180.21,148.783,754.634
1641,0,-2.28261,-1.44019,1.00587,-245.807,157.044,742.185,0.092289,0.173943,-1.34673,-280.832,112.991,846.132,-0.166081,1.19003,0.25573,-181.888,148.941,753.781
1642,0,-2.29185,-1.4412,1.0056,-245.513,156.697,742.326,0.0938563,0.171373,-1.34666,-280.84,113.035,846.185,-0.168982,1.22012,0.271849,-183.761,149.213,752.89
1643,0,-2.2774,-1.46048,1.02619,-244.905,156.175,742.549,0.0960706,0.168774,-1.34659,-280.833,113.059,846.274,-0.172763,1.25057,0.28961,-185.846,149.543,752.035
1644,0,-2.27396,-1.45641,1.01954,-244.659,156.015,742.807,0.0984664,0.165522,-1.3467,-280.813,113.097,846.414,-0.172961,1.27644,0.29775,-187.667,149.784,751.3
1645,0,-2.26239,-1.46776,1.03797,-245.282,156.207,742.684,0.0965453,0.163204,-1.34708,-280.782,113.188,846.557,-0.158613,1.2779,0.278066,-188.144,149.646,750.995
1646,0,-2.25806,-1.47904,1.04858,-245.543,156.283,742.602,0.0941006,0.163159,-1.34629,-280.809,113.373,846.651,-0.142585,1.2809,0.273214,-188.301,149.473,750.87
1647,0,-2.25888,-1.4781,1.0518,-245.605,156.295,742.723,0.0932636,0.163833,-1.34627,-280.826,113.558,846.742,-0.135286,1.28345,0.272268,-188.456,149.461,750.848
1648,0,-2.25902,-1.4748,1.04712,-245.598,156.433,742.842,0.0937658,0.16341,-1.34645,-280.847,113.651,846.833,-0.138023,1.28396,0.271294,-188.574,149.611,750.917
1649,0,-2.25907,-1.47441,1.05296,-245.623,156.474,742.989,0.0945769,0.162409,-1.34558,-280.876,113.77,846.95,-0.141531,1.28411,0.273172,-188.692,149.839,751.051
1650,0,-2.25784,-1.48221,1.05885,-245.605,156.538,743.139,0.0953906,0.16043,-1.34432,-280.887,113.915,847.096,-0.14264,1.28348,0.273704,-188.746,150.062,751.247
1651,0,-2.25755,-1.48906,1.06877,-245.638,156.562,743.319,0.0961703,0.158053,-1.34318,-280.906,114.068,847.277,-0.141494,1.28457,0.271784,-188.788,150.28,751.481
1652,0,-2.25526,-1.49174,1.06925,-245.571,156.675,743.575,0.0967599,0.155828,-1.34269,-280.91,114.223,847.473,-0.139328,1.28566,0.269267,-188.855,150.424,751.729
1653,0,-2.25625,-1.49058,1.07306,-245.564,156.789,743.826,0.0976916,0.153794,-1.34225,-280.896,114.389,847.705,-0.136876,1.28706,0.266522,-188.875,150.537,751.972
1654,0,-2.25547,-1.49353,1.0751,-245.535,156.933,744.043,0.0980881,0.152545,-1.34213,-280.868,114.557,847.918,-0.132125,1.28978,0.263348,-188.858,150.647,752.173
1655,0,-2.25474,-1.49618,1.08147,-245.575,157.027,744.235,0.0980284,0.151643,-1.34205,-280.852,114.722,848.127,-0.128039,1.29194,0.259585,-189.037,150.873,752.342
1656,0,-2.25213,-1.49897,1.08292,-245.57,157.188,744.407,0.0981299,0.151239,-1.34178,-280.833,114.861,848.312,-0.12697,1.29278,0.258693,-189.104,151.033,752.483
1657,0,-2.25078,-1.49992,1.08331,-245.651,157.361,744.561,0.0985342,0.151293,-1.34155,-280.821,115.017,848.484,-0.126016,1.29412,0.258212,-189.204,151.197,752.586
1658,0,-2.24915,-1.50041,1.08558,-245.762,157.536,744.672,0.097998,0.151814,-1.34128,-280.809,115.185,848.625,-0.123975,1.2958,0.257169,-189.348,151.362,752.611
1659,0,-2.24492,-1.5028,1.08498,-245.901,157.693,744.713,0.0975263,0.151698,-1.3406,-280.816,115.352,848.727,-0.122643,1.29785,0.256364,-189.52,151.533,752.591
1660,0,-2.23352,-1.52247,1.12386,-246.411,157.585,744.575,0.0970927,0.151611,-1.33995,-280.827,115.523,848.782,-0.122365,1.29856,0.255707,-189.679,151.701,752.531
1661,0,-2.22748,-1.53217,1.13413,-246.536,157.678,744.439,0.0958806,0.150946,-1.33944,-280.862,115.692,848.787,-0.122472,1.29965,0.255056,-189.807,151.89,752.462
1662,0,-2.22717,-1.53338,1.13487,-246.618,157.771,744.403,0.095086,0.15044,-1.33892,-280.899,115.835,848.765,-0.122707,1.30074,0.254538,-189.9,152.029,752.393
1663,0,-2.22785,-1.53542,1.13612,-246.648,157.841,744.333,0.0949082,0.149955,-1.33854,-280.931,115.952,848.717,-0.121838,1.30318,0.250608,-189.972,152.08,752.359
1664,0,-2.22647,-1.53582,1.13691,-246.712,157.898,744.314,0.0947832,0.14976,-1.33843,-280.97,116.007,848.661,-0.120683,1.30367,0.249776,-190.005,152.104,752.295
1665,0,-2.22591,-1.53673,1.13677,-246.75,157.948,744.259,0.0946209,0.149956,-1.33862,-280.984,116.021,848.622,-0.11869,1.30452,0.249006,-190.022,152.082,752.23
1666,0,-2.22642,-1.53704,1.13586,-246.808,157.957,744.212,0.0944664,0.150429,-1.33895,-281.002,116.011,848.57,-0.117398,1.3051,0.248415,-190.076,152.047,752.128
1667,0,-2.22723,-1.53538,1.13534,-246.868,157.938,744.152,0.0940177,0.150769,-1.33918,-281.005,115.984,848.508,-0.115943,1.30633,0.247459,-190.115,151.984,752.026
1668,0,-2.22667,-1.53372,1.13507,-246.915,157.91,744.072,0.0933909,0.151015,-1.33944,-281.013,115.951,848.436,-0.114532,1.3073,0.246045,-190.144,151.908,751.887
1669,0,-2.22545,-1.53415,1.13584,-246.924,157.885,743.99,0.0926453,0.151158,-1.33951,-281.018,115.908,848.36,-0.11206,1.30967,0.244134,-190.109,151.851,751.775
1670,0,-2.22464,-1.53195,1.13486,-246.941,157.858,743.896,0.0923066,0.151416,-1.3399,-281.026,115.844,848.283,-0.111004,1.31098,0.243243,-190.119,151.769,751.647
1671,0,-2.22522,-1.52998,1.13578,-247.019,157.806,743.809,0.0912545,0.152264,-1.34017,-281.031,115.766,848.207,-0.109542,1.31224,0.242033,-190.139,151.672,751.508
1672,0,-2.22521,-1.52995,1.13533,-247.075,157.773,743.721,0.0902926,0.153035,-1.34055,-281.017,115.661,848.139,-0.109319,1.31251,0.241532,-190.214,151.55,751.333
1673,0,-2.2255,-1.5286,1.13282,-247.098,157.773,743.596,0.0890181,0.154729,-1.34081,-281.002,115.558,848.038,-0.107765,1.31332,0.240356,-190.231,151.433,751.142
1674,0,-2.22582,-1.52721,1.13077,-247.156,157.775,743.468,0.0881198,0.156506,-1.34104,-280.994,115.406,847.93,-0.106071,1.31417,0.239192,-190.194,151.319,751
1675,0,-2.22689,-1.52502,1.12922,-247.194,157.85,743.344,0.0875714,0.158924,-1.34142,-280.982,115.245,847.815,-0.104037,1.31442,0.239041,-190.102,151.229,750.872
1676,0,-2.22854,-1.52127,1.12472,-247.231,157.99,743.234,0.0870745,0.162089,-1.34208,-280.973,115.056,847.678,-0.101619,1.31429,0.23982,-189.991,151.152,750.769
1677,0,-2.22937,-1.5155,1.11786,-247.251,158.144,743.135,0.0870854,0.16665,-1.34301,-280.962,114.831,847.545,-0.0986285,1.31446,0.241181,-189.819,151.04,750.645
1678,0,-2.23025,-1.50993,1.11193,-247.278,158.327,743.02,0.0878017,0.1725,-1.3438,-280.937,114.585,847.396,-0.0960783,1.31247,0.242877,-189.54,150.848,750.568
1679,0,-2.23176,-1.50684,1.10571,-247.226,158.458,742.901,0.0888207,0.178865,-1.34436,-280.939,114.328,847.24,-0.094128,1.30685,0.243896,-189.079,150.615,750.578
1680,0,-2.25168,-1.49974,1.08606,-247.356,158.729,742.712,0.0886809,0.182965,-1.34498,-280.964,114.103,847.029,-0.0942661,1.29397,0.241195,-188.201,150.364,750.699
1681,0,-2.26339,-1.46945,0.973325,-246.23,159.571,742.891,0.0881835,0.186971,-1.34525,-281.012,113.88,846.766,-0.097078,1.26565,0.23631,-186.772,149.995,750.982
1682,0,-2.24927,-1.4525,0.973493,-246.821,160.283,742.677,0.087313,0.190717,-1.34497,-281.078,113.693,846.503,-0.101469,1.22788,0.227439,-184.701,149.723,751.712
1683,0,-2.23311,-1.45222,0.968331,-247.479,160.849,742.189,0.0847494,0.194002,-1.3442,-281.179,113.554,846.185,-0.0966229,1.18788,0.205966,-182.147,149.29,752.81
1684,0,-2.22708,-1.44067,1.00025,-248.821,160.926,741.618,0.0768292,0.19723,-1.34452,-281.223,113.429,845.783,-0.0887604,1.14053,0.182506,-179.006,148.8,754.265
1685,0,-2.20816,-1.44768,1.01128,-249.728,161.341,740.83,0.0716153,0.20096,-1.34361,-281.285,113.337,845.409,-0.0752073,1.10146,0.158965,-175.526,148.226,755.959
1686,0,-2.18944,-1.45174,1.02194,-250.572,161.686,740.052,0.0648759,0.205257,-1.34324,-281.301,113.277,845.024,-0.0626187,1.0497,0.134342,-171.969,147.614,757.88
1687,0,-2.16034,-1.46015,1.05352,-251.95,161.705,739.177,0.0561571,0.209876,-1.34357,-281.27,113.214,844.64,-0.056111,0.968072,0.106015,-168.535,146.901,760.446
1688,0,-2.14036,-1.46287,1.04078,-252.692,162.093,738.31,0.04575,0.216269,-1.34078,-281.085,113.046,844.165,-0.0451517,0.916499,0.0889443,-164.849,146.336,762.918
1689,0,-2.12508,-1.46212,1.03121,-253.522,162.474,737.54,0.0365192,0.223506,-1.34096,-280.963,112.96,843.728,-0.0475973,0.842881,0.0744781,-161.668,145.72,766.018
1690,0,-2.12545,-1.44932,1.00472,-254.789,163.072,736.411,0.0263483,0.231578,-1.34415,-280.931,112.969,843.337,-0.0418298,0.763661,0.0588029,-158.224,145.375,769.343
1691,0,-2.08308,-1.46151,0.992987,-255.954,163.961,735.461,0.0124665,0.240914,-1.34485,-280.741,112.82,842.802,-0.0436962,0.692099,0.0504044,-155.239,145.11,772.763
1692,0,-2.05833,-1.48753,0.991173,-256.8,165.217,734.693,0.00090323,0.251449,-1.345,-280.54,112.655,842.338,-0.0408365,0.630993,0.0400972,-152.543,144.843,776.27
1693,0,-2.03614,-1.50003,0.991032,-257.907,165.904,734.015,-0.00932538,0.262727,-1.34445,-280.349,112.537,841.869,-0.0413814,0.55378,0.0271665,-150.555,144.642,779.55
1694,0,-2.01112,-1.48778,0.982349,-259.153,166.64,733.276,-0.0180002,0.272398,-1.34368,-280.19,112.471,841.399,-0.0387274,0.481038,0.012627,-148.894,144.308,782.677
1695,0,-2.0088,-1.51451,0.976723,-260.609,167.063,732.493,-0.0285644,0.282083,-1.34312,-280.039,112.443,840.96,-0.0363267,0.423175,0.00431896,-147.714,143.917,785.508
1696,0,-1.98448,-1.49554,0.977675,-261.824,167.636,731.956,-0.0359707,0.296083,-1.33846,-279.864,112.628,840.382,-0.0328168,0.370298,-0.00491992,-146.751,143.439,788.207
1697,0,-1.9666,-1.50726,0.973731,-262.744,168.212,731.266,-0.0463824,0.302199,-1.33822,-279.794,112.696,840.01,-0.0302807,0.313473,-0.0158368,-146.153,143.135,790.617
1698,0,-1.96524,-1.46973,0.95666,-263.855,168.881,730.8,-0.054462,0.306252,-1.33782,-279.742,112.772,839.679,-0.0299374,0.268777,-0.0205516,-145.727,142.764,792.871
1699,0,-1.93184,-1.48521,0.97612,-264.115,169.19,730.394,-0.0574334,0.309616,-1.33356,-279.64,112.775,839.342,-0.030143,0.244476,-0.0214286,-145.193,142.316,795.133
1700,0,-1.95383,-1.48304,0.948213,-264.998,169.539,729.851,-0.0614268,0.312603,-1.33291,-279.627,112.8,839.084,-0.0295468,0.212703,-0.0257485,-144.797,141.948,797.252
1701,0,-1.95163,-1.48607,0.945167,-265.432,169.763,729.603,-0.0636338,0.315182,-1.33207,-279.632,112.775,838.866,-0.0333915,0.179325,-0.0284905,-144.626,141.639,799.114
1702,0,-1.87729,-1.51099,1.1128,-267.448,166.899,730.753,-0.06497,0.318212,-1.3311,-279.632,112.707,838.688,-0.0341956,0.148698,-0.0319166,-144.522,141.331,800.953
1703,0,-1.86869,-1.51292,1.11054,-267.942,167.468,730.762,-0.0664964,0.322053,-1.33084,-279.624,112.631,838.527,-0.0325646,0.115832,-0.0362269,-144.451,141.01,802.773
1704,0,-1.85495,-1.51668,1.10482,-268.552,168.213,730.765,-0.0684615,0.326717,-1.33069,-279.61,112.568,838.379,-0.0239018,0.102778,-0.0354809,-144.284,140.507,804.908
1705,0,-1.83873,-1.5189,1.10618,-269.255,168.87,730.774,-0.0712662,0.331517,-1.33114,-279.59,112.536,838.248,-0.0162019,0.0851043,-0.0363525,-144.179,139.96,806.911
1706,0,-1.82222,-1.52813,1.11043,-269.901,169.484,730.751,-0.0756302,0.337821,-1.33223,-279.552,112.535,838.162,-0.0161178,0.0492431,-0.0420555,-144.33,139.721,808.591
1707,0,-1.81242,-1.53697,1.10746,-270.581,170.037,730.798,-0.0799234,0.341469,-1.33325,-279.558,112.615,838.087,-0.0209923,0.00799777,-0.0485562,-144.759,139.589,810.073
1708,0,-1.80232,-1.54303,1.11549,-271.334,170.679,730.953,-0.0849987,0.34419,-1.33396,-279.552,112.737,838.079,-0.0262834,-0.0225032,-0.052773,-145.009,139.361,811.514
1709,0,-1.79569,-1.54448,1.11308,-271.923,171.097,730.971,-0.0884805,0.345569,-1.33414,-279.554,112.874,838.068,-0.0315415,-0.048719,-0.056412,-145.251,139.165,812.798
1710,0,-1.78668,-1.54439,1.11935,-272.545,171.522,731.019,-0.090271,0.346635,-1.33368,-279.573,112.966,838.039,-0.0366891,-0.0742609,-0.0626989,-145.348,139.209,813.986
1711,0,-1.78174,-1.5497,1.12125,-272.831,171.92,731.079,-0.0901368,0.347821,-1.33307,-279.592,113.002,838.008,-0.0360291,-0.095427,-0.0657536,-145.577,139.16,815.243
1712,0,-1.77906,-1.54903,1.1134,-272.881,172.314,731.225,-0.0889648,0.34803,-1.33254,-279.625,113.014,837.972,-0.0300939,-0.116847,-0.0685516,-145.825,139.138,816.577
1713,0,-1.77555,-1.55228,1.10763,-272.86,172.691,731.369,-0.0869829,0.348335,-1.33214,-279.663,113.01,837.944,-0.0251249,-0.13918,-0.0726234,-146.029,139.06,817.984
1714,0,-1.77074,-1.55596,1.10451,-272.864,173.073,731.523,-0.0851387,0.348423,-1.33199,-279.697,113.024,837.929,-0.0201314,-0.160412,-0.075446,-146.318,138.969,819.403
1715,0,-1.76413,-1.56963,1.10121,-272.751,173.314,731.628,-0.0837379,0.348022,-1.33209,-279.733,113.066,837.972,-0.018677,-0.180605,-0.0784305,-146.551,138.884,820.799
1716,0,-1.76617,-1.56095,1.09387,-272.766,173.625,731.852,-0.0829172,0.346724,-1.33257,-279.768,113.136,838.058,-0.0206238,-0.198015,-0.0809631,-146.779,138.828,822.028
1717,0,-1.75966,-1.57686,1.09663,-272.614,173.769,732.003,-0.0818742,0.345372,-1.33279,-279.803,113.204,838.21,-0.0241812,-0.216349,-0.0864468,-147.034,138.916,823.043
1718,0,-1.75903,-1.58029,1.09605,-272.527,174,732.239,-0.0805056,0.34382,-1.33302,-279.83,113.265,838.404,-0.026001,-0.225073,-0.0874024,-147.156,138.926,823.939
1719,0,-1.75544,-1.58487,1.09549,-272.391,174.229,732.548,-0.0787382,0.342684,-1.33291,-279.851,113.312,838.604,-0.0256517,-0.231384,-0.0879743,-147.21,138.963,824.669
1720,0,-1.76138,-1.58022,1.02939,-271.928,173.868,732.981,-0.0760148,0.342058,-1.33246,-279.859,113.32,838.79,-0.0225913,-0.233331,-0.0862971,-147.273,139.047,825.328
1721,0,-1.75471,-1.5738,1.04703,-271.734,174.147,733.616,-0.073608,0.341577,-1.33254,-279.858,113.325,839.002,-0.0202,-0.233631,-0.0858199,-147.244,139.114,825.814
1722,0,-1.75752,-1.57761,1.03905,-271.514,174.268,733.942,-0.0702589,0.33925,-1.33212,-279.878,113.361,839.205,-0.0170371,-0.225529,-0.0812417,-147.236,139.126,826.289
1723,0,-1.76602,-1.56589,1.03603,-271.236,174.319,734.182,-0.0673868,0.336615,-1.33186,-279.903,113.407,839.408,-0.0138942,-0.21957,-0.0766078,-147.063,139.205,826.521
1724,0,-1.77457,-1.57396,1.03836,-270.721,174.254,734.14,-0.065038,0.333474,-1.33171,-279.953,113.461,839.61,-0.0115265,-0.213134,-0.0747745,-146.936,139.433,826.577
1725,0,-1.7761,-1.58022,1.04414,-270.426,174.165,734.28,-0.0623708,0.328916,-1.33115,-280.002,113.535,839.801,-0.0111733,-0.203375,-0.0737227,-146.685,139.665,826.392
1726,0,-1.7754,-1.57844,1.0319,-269.959,173.849,734.553,-0.0596809,0.324961,-1.33098,-280.028,113.593,840.003,-0.0111129,-0.189001,-0.0705579,-146.44,139.974,825.933
1727,0,-1.78279,-1.57563,1.02951,-269.47,173.556,734.641,-0.0570397,0.321138,-1.33117,-280.066,113.623,840.221,-0.0121858,-0.168419,-0.0657273,-146.125,140.311,825.175
1728,0,-1.79116,-1.5736,1.02803,-268.965,173.188,734.747,-0.0540622,0.317957,-1.33176,-280.076,113.629,840.45,-0.0127439,-0.142097,-0.0605476,-145.782,140.672,824.103
1729,0,-1.80305,-1.58667,1.07896,-268.634,173.176,734.248,-0.0511403,0.312841,-1.33173,-280.13,113.644,840.636,-0.0162407,-0.110045,-0.0545286,-145.364,141.056,822.727
1730,0,-1.81109,-1.58759,1.07634,-268.024,172.706,734.292,-0.0473222,0.309161,-1.33217,-280.15,113.607,840.84,-0.0170102,-0.071334,-0.0477535,-144.913,141.477,821.057
1731,0,-1.81224,-1.58573,1.07104,-267.275,172.097,734.244,-0.0425309,0.304348,-1.33214,-280.206,113.549,841.01,-0.0154471,-0.0279226,-0.0409973,-144.52,141.907,819.14
1732,0,-1.82219,-1.57214,1.07027,-266.644,171.72,734.422,-0.0411117,0.300095,-1.33626,-280.328,113.54,841.21,-0.013773,0.0185208,-0.0330668,-144.174,142.33,817.1
1733,0,-1.83922,-1.57503,1.06018,-265.883,171.239,734.561,-0.0344035,0.294896,-1.33609,-280.401,113.477,841.293,-0.00957812,0.0659719,-0.0256948,-143.677,142.614,814.691
1734,0,-1.88723,-1.56697,1.02612,-264.814,170.928,734.663,-0.0320383,0.289889,-1.33608,-280.459,113.348,841.514,-0.00732455,0.112638,-0.0200864,-143.753,143.099,812.33
1735,0,-1.8757,-1.56859,1.03995,-263.543,169.757,734.998,-0.0241178,0.283274,-1.33585,-280.565,113.321,841.612,-0.0102504,0.137718,-0.0224779,-143.923,143.577,809.418
1736,0,-1.91194,-1.55795,1.03242,-262.778,169.028,735.008,-0.0175362,0.278525,-1.33721,-280.647,113.229,841.77,-0.0105298,0.174243,-0.0199385,-144.12,143.903,806.648
1737,0,-1.92882,-1.55099,1.03592,-261.817,168.166,735.124,-0.010093,0.272107,-1.33726,-280.752,113.176,841.883,-0.00916978,0.232537,-0.0122917,-144.351,144.046,804.142
1738,0,-1.97941,-1.59933,0.999252,-261.109,167.564,734.421,-0.00450953,0.266776,-1.33824,-280.812,113.101,842.045,-0.0103641,0.278358,-0.00700001,-144.712,144.25,801.499
1739,0,-1.9908,-1.59642,1.00687,-260.413,166.932,734.716,0.00102048,0.262069,-1.33876,-280.863,113.018,842.23,-0.0132766,0.320235,-0.00725509,-145.079,144.29,798.813
1740,0,-2.00187,-1.59182,1.01252,-259.763,166.459,735.059,0.00699383,0.257963,-1.33908,-280.908,112.943,842.424,-0.0172271,0.369869,0.00167186,-145.748,144.453,796.342
1741,0,-2.01369,-1.55951,1.01734,-258.442,166.924,735.289,0.0148789,0.254759,-1.33879,-280.962,112.859,842.693,-0.0211206,0.408943,0.0064186,-146.417,144.598,793.795
1742,0,-2.04031,-1.55907,1.01642,-258.039,166.291,735.707,0.0230522,0.25223,-1.3395,-281.009,112.73,842.926,-0.0262576,0.44745,0.010291,-147.229,144.759,791.506
1743,0,-2.0607,-1.54903,1.02013,-257.23,165.826,736.236,0.0313512,0.250087,-1.34014,-281.062,112.584,843.153,-0.0336788,0.473651,0.0162687,-148.292,145.008,789.134
